Year,County Code,County Name,Cause Code,Selected Cause of Death,Deaths,Crude Rate,Adjusted Rate
2003,47,Rockland,1,Acquired Immune Deficiency Syndrome (AIDS),13,4.4,4.2
2003,47,Rockland,2,Malignant Neoplasms,513,175.1,171.5
2003,47,Rockland,3,Diabetes Mellitus,38,13.0,13.0
2003,47,Rockland,4,Diseases of the Heart,757,258.4,270.2
2003,47,Rockland,5,Cerebrovascular Disease,100,34.1,35.3
2003,47,Rockland,6,Pneumonia,111,37.9,40.3
2003,47,Rockland,7,Chronic Lower Respiratory Diseases (CLRD),91,31.1,31.9
2003,47,Rockland,8,Accidents (Total),50,17.1,17.2
2003,47,Rockland,9,All Other Causes,450,153.6,156.6
2003,48,St Lawrence,0,Total,1020,913.5,854.7
2003,48,St Lawrence,1,Acquired Immune Deficiency Syndrome (AIDS),2,1.8,1.9
2003,48,St Lawrence,2,Malignant Neoplasms,229,205.1,189.5
2003,48,St Lawrence,3,Diabetes Mellitus,39,34.9,32.3
2003,48,St Lawrence,4,Diseases of the Heart,258,231.1,215.3
2003,48,St Lawrence,5,Cerebrovascular Disease,69,61.8,57.7
2003,48,St Lawrence,6,Pneumonia,45,40.3,37.7
2003,48,St Lawrence,7,Chronic Lower Respiratory Diseases (CLRD),91,81.5,76.0
2003,48,St Lawrence,8,Accidents (Total),38,34.0,32.2
2003,48,St Lawrence,9,All Other Causes,249,223.0,212.1
2003,49,Saratoga,0,Total,1435,683.9,684.6
2003,49,Saratoga,1,Acquired Immune Deficiency Syndrome (AIDS),2,1.0,0.9
2003,49,Saratoga,2,Malignant Neoplasms,388,184.9,183.2
2003,49,Saratoga,3,Diabetes Mellitus,39,18.6,18.3
2003,49,Saratoga,4,Diseases of the Heart,393,187.3,187.8
2003,49,Saratoga,5,Cerebrovascular Disease,74,35.3,36.3
2003,49,Saratoga,6,Pneumonia,45,21.4,22.2
2003,49,Saratoga,7,Chronic Lower Respiratory Diseases (CLRD),83,39.6,39.9
2003,49,Saratoga,8,Accidents (Total),43,20.5,20.3
2003,49,Saratoga,9,All Other Causes,368,175.4,175.7
2003,5,New York,0,Total,11083,708.3,671.8
2003,5,New York,1,Acquired Immune Deficiency Syndrome (AIDS),415,26.5,24.7
2003,5,New York,2,Malignant Neoplasms,2718,173.7,167.1
2003,5,New York,3,Diabetes Mellitus,313,20.0,19.2
2003,5,New York,4,Diseases of the Heart,3694,236.1,220.8
2003,5,New York,5,Cerebrovascular Disease,414,26.5,24.9
2003,5,New York,6,Pneumonia,672,42.9,39.6
2003,5,New York,7,Chronic Lower Respiratory Diseases (CLRD),338,21.6,20.8
2003,5,New York,8,Accidents (Total),246,15.7,14.9
2003,5,New York,9,All Other Causes,2273,145.3,139.9
2003,50,Schenectady,0,Total,1590,1080.0,787.1
2003,50,Schenectady,1,Acquired Immune Deficiency Syndrome (AIDS),2,1.4,1.3
2003,50,Schenectady,2,Malignant Neoplasms,364,247.1,185.8
2003,50,Schenectady,3,Diabetes Mellitus,50,33.9,25.8
2003,50,Schenectady,4,Diseases of the Heart,488,331.3,230.0
2003,50,Schenectady,5,Cerebrovascular Disease,89,60.4,41.2
2003,50,Schenectady,6,Pneumonia,33,22.4,14.4
2003,50,Schenectady,7,Chronic Lower Respiratory Diseases (CLRD),93,63.1,45.8
2003,50,Schenectady,8,Accidents (Total),41,27.8,24.2
2003,50,Schenectady,9,All Other Causes,430,291.9,218.4
2003,51,Schoharie,0,Total,284,896.3,714.9
2003,51,Schoharie,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2003,51,Schoharie,2,Malignant Neoplasms,74,233.5,189.3
2003,51,Schoharie,3,Diabetes Mellitus,6,18.9,15.7
2003,51,Schoharie,4,Diseases of the Heart,93,293.5,225.0
2003,51,Schoharie,5,Cerebrovascular Disease,13,41.0,34.2
2003,51,Schoharie,6,Pneumonia,2,6.3,4.6
2003,51,Schoharie,7,Chronic Lower Respiratory Diseases (CLRD),13,41.0,31.4
2003,51,Schoharie,8,Accidents (Total),10,31.6,32.7
2003,51,Schoharie,9,All Other Causes,73,230.4,182.0
2003,52,Schuyler,0,Total,210,1079.0,872.1
2003,52,Schuyler,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2003,52,Schuyler,2,Malignant Neoplasms,43,221.0,182.9
2003,52,Schuyler,3,Diabetes Mellitus,8,41.1,31.8
2003,52,Schuyler,4,Diseases of the Heart,45,231.3,181.7
2003,52,Schuyler,5,Cerebrovascular Disease,15,77.1,57.6
2003,52,Schuyler,6,Pneumonia,7,36.0,29.3
2003,52,Schuyler,7,Chronic Lower Respiratory Diseases (CLRD),18,92.5,74.3
2003,52,Schuyler,8,Accidents (Total),14,72.0,65.6
2003,52,Schuyler,9,All Other Causes,60,308.4,248.8
2003,53,Seneca,0,Total,338,960.7,816.4
2003,53,Seneca,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2003,53,Seneca,2,Malignant Neoplasms,77,218.9,182.7
2003,53,Seneca,3,Diabetes Mellitus,11,31.3,27.2
2003,53,Seneca,4,Diseases of the Heart,103,292.8,247.6
2003,53,Seneca,5,Cerebrovascular Disease,13,36.9,30.5
2003,53,Seneca,6,Pneumonia,13,36.9,29.6
2003,53,Seneca,7,Chronic Lower Respiratory Diseases (CLRD),17,48.3,40.2
2003,53,Seneca,8,Accidents (Total),22,62.5,58.5
2003,53,Seneca,9,All Other Causes,82,233.1,200.0
2003,54,Steuben,0,Total,994,1004.0,818.6
2003,54,Steuben,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2003,54,Steuben,2,Malignant Neoplasms,267,269.7,222.6
2003,54,Steuben,3,Diabetes Mellitus,24,24.2,20.0
2003,54,Steuben,4,Diseases of the Heart,258,260.6,206.7
2003,54,Steuben,5,Cerebrovascular Disease,52,52.5,41.4
2003,54,Steuben,6,Pneumonia,30,30.3,23.4
2003,54,Steuben,7,Chronic Lower Respiratory Diseases (CLRD),66,66.7,53.0
2003,54,Steuben,8,Accidents (Total),30,30.3,27.6
2003,54,Steuben,9,All Other Causes,267,269.7,223.7
2003,55,Suffolk,0,Total,11503,783.6,787.5
2003,55,Suffolk,1,Acquired Immune Deficiency Syndrome (AIDS),36,2.5,2.3
2003,55,Suffolk,2,Malignant Neoplasms,2846,193.9,191.3
2003,55,Suffolk,3,Diabetes Mellitus,283,19.3,19.4
2003,55,Suffolk,4,Diseases of the Heart,3964,270.0,273.8
2003,55,Suffolk,5,Cerebrovascular Disease,514,35.0,35.7
2003,55,Suffolk,6,Pneumonia,281,19.1,19.6
2003,55,Suffolk,7,Chronic Lower Respiratory Diseases (CLRD),510,34.7,35.6
2003,55,Suffolk,8,Accidents (Total),415,28.3,28.2
2003,55,Suffolk,9,All Other Causes,2654,180.8,181.6
2003,56,Sullivan,0,Total,688,918.0,802.9
2003,56,Sullivan,1,Acquired Immune Deficiency Syndrome (AIDS),8,10.7,9.8
2003,56,Sullivan,2,Malignant Neoplasms,176,234.8,200.9
2003,56,Sullivan,3,Diabetes Mellitus,24,32.0,27.8
2003,56,Sullivan,4,Diseases of the Heart,207,276.2,239.3
2003,56,Sullivan,5,Cerebrovascular Disease,31,41.4,36.0
2003,56,Sullivan,6,Pneumonia,16,21.3,18.0
2003,56,Sullivan,7,Chronic Lower Respiratory Diseases (CLRD),42,56.0,47.2
2003,56,Sullivan,8,Accidents (Total),29,38.7,37.9
2003,56,Sullivan,9,All Other Causes,155,206.8,186.2
2003,57,Tioga,0,Total,439,848.4,777.4
2003,57,Tioga,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2003,57,Tioga,2,Malignant Neoplasms,99,191.3,167.4
2003,57,Tioga,3,Diabetes Mellitus,15,29.0,26.5
2003,57,Tioga,4,Diseases of the Heart,130,251.2,229.7
2003,57,Tioga,5,Cerebrovascular Disease,23,44.4,41.2
2003,57,Tioga,6,Pneumonia,8,15.5,14.5
2003,57,Tioga,7,Chronic Lower Respiratory Diseases (CLRD),24,46.4,41.5
2003,57,Tioga,8,Accidents (Total),21,40.6,40.5
2003,57,Tioga,9,All Other Causes,119,230.0,216.0
2003,58,Tompkins,0,Total,578,570.0,679.7
2003,58,Tompkins,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.0,1.0
2003,58,Tompkins,2,Malignant Neoplasms,144,142.0,171.7
2003,58,Tompkins,3,Diabetes Mellitus,19,18.7,21.9
2003,58,Tompkins,4,Diseases of the Heart,152,149.9,178.4
2003,58,Tompkins,5,Cerebrovascular Disease,41,40.4,48.2
2003,58,Tompkins,6,Pneumonia,15,14.8,16.9
2003,58,Tompkins,7,Chronic Lower Respiratory Diseases (CLRD),34,33.5,41.2
2003,58,Tompkins,8,Accidents (Total),21,20.7,22.0
2003,58,Tompkins,9,All Other Causes,151,148.9,178.3
2003,59,Ulster,0,Total,1515,836.5,750.8
2003,59,Ulster,1,Acquired Immune Deficiency Syndrome (AIDS),5,2.8,2.4
2003,59,Ulster,2,Malignant Neoplasms,384,212.0,190.3
2003,59,Ulster,3,Diabetes Mellitus,43,23.7,21.8
2003,59,Ulster,4,Diseases of the Heart,473,261.2,232.2
2003,59,Ulster,5,Cerebrovascular Disease,82,45.3,39.9
2003,59,Ulster,6,Pneumonia,45,24.8,21.7
2003,59,Ulster,7,Chronic Lower Respiratory Diseases (CLRD),82,45.3,40.9
2003,59,Ulster,8,Accidents (Total),48,26.5,24.7
2003,59,Ulster,9,All Other Causes,353,194.9,176.9
2003,6,Queens,0,Total,15399,691.9,639.6
2003,6,Queens,1,Acquired Immune Deficiency Syndrome (AIDS),155,7.0,6.8
2003,6,Queens,2,Malignant Neoplasms,3428,154.0,144.9
2003,6,Queens,3,Diabetes Mellitus,421,18.9,17.7
2003,6,Queens,4,Diseases of the Heart,7207,323.8,293.3
2003,6,Queens,5,Cerebrovascular Disease,475,21.3,19.6
2003,6,Queens,6,Pneumonia,518,23.3,21.1
2003,6,Queens,7,Chronic Lower Respiratory Diseases (CLRD),434,19.5,18.1
2003,6,Queens,8,Accidents (Total),366,16.4,15.5
2003,6,Queens,9,All Other Causes,2395,107.6,102.7
2003,60,Warren,0,Total,623,962.7,760.0
2003,60,Warren,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.5,1.3
2003,60,Warren,2,Malignant Neoplasms,179,276.6,220.0
2003,60,Warren,3,Diabetes Mellitus,18,27.8,21.9
2003,60,Warren,4,Diseases of the Heart,156,241.1,186.2
2003,60,Warren,5,Cerebrovascular Disease,32,49.4,38.2
2003,60,Warren,6,Pneumonia,21,32.4,25.2
2003,60,Warren,7,Chronic Lower Respiratory Diseases (CLRD),36,55.6,42.8
2003,60,Warren,8,Accidents (Total),16,24.7,23.1
2003,60,Warren,9,All Other Causes,164,253.4,201.3
2003,61,Washington,0,Total,638,1031.0,908.3
2003,61,Washington,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2003,61,Washington,2,Malignant Neoplasms,161,260.2,225.3
2003,61,Washington,3,Diabetes Mellitus,11,17.8,15.6
2003,61,Washington,4,Diseases of the Heart,172,278.0,243.7
2003,61,Washington,5,Cerebrovascular Disease,28,45.3,39.7
2003,61,Washington,6,Pneumonia,18,29.1,25.5
2003,61,Washington,7,Chronic Lower Respiratory Diseases (CLRD),43,69.5,61.2
2003,61,Washington,8,Accidents (Total),33,53.3,48.8
2003,61,Washington,9,All Other Causes,172,278.0,248.6
2003,62,Wayne,0,Total,840,896.2,845.5
2003,62,Wayne,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2003,62,Wayne,2,Malignant Neoplasms,177,188.8,178.6
2003,62,Wayne,3,Diabetes Mellitus,34,36.3,34.7
2003,62,Wayne,4,Diseases of the Heart,202,215.5,198.5
2003,62,Wayne,5,Cerebrovascular Disease,55,58.7,55.3
2003,62,Wayne,6,Pneumonia,21,22.4,20.3
2003,62,Wayne,7,Chronic Lower Respiratory Diseases (CLRD),73,77.9,74.7
2003,62,Wayne,8,Accidents (Total),26,27.7,28.1
2003,62,Wayne,9,All Other Causes,252,268.9,255.3
2003,63,Westchester,0,Total,7268,772.9,660.2
2003,63,Westchester,1,Acquired Immune Deficiency Syndrome (AIDS),31,3.3,3.1
2003,63,Westchester,2,Malignant Neoplasms,1830,194.6,169.0
2003,63,Westchester,3,Diabetes Mellitus,164,17.4,15.1
2003,63,Westchester,4,Diseases of the Heart,2515,267.5,222.4
2003,63,Westchester,5,Cerebrovascular Disease,340,36.2,30.2
2003,63,Westchester,6,Pneumonia,186,19.8,16.3
2003,63,Westchester,7,Chronic Lower Respiratory Diseases (CLRD),335,35.6,30.2
2003,63,Westchester,8,Accidents (Total),217,23.1,21.7
2003,63,Westchester,9,All Other Causes,1650,175.5,152.3
2003,64,Wyoming,0,Total,371,864.2,805.6
2003,64,Wyoming,1,Acquired Immune Deficiency Syndrome (AIDS),3,7.0,5.6
2003,64,Wyoming,2,Malignant Neoplasms,92,214.3,200.7
2003,64,Wyoming,3,Diabetes Mellitus,10,23.3,22.5
2003,64,Wyoming,4,Diseases of the Heart,114,265.5,247.2
2003,64,Wyoming,5,Cerebrovascular Disease,20,46.6,44.3
2003,64,Wyoming,6,Pneumonia,7,16.3,15.3
2003,64,Wyoming,7,Chronic Lower Respiratory Diseases (CLRD),10,23.3,21.9
2003,64,Wyoming,8,Accidents (Total),20,46.6,41.5
2003,64,Wyoming,9,All Other Causes,95,221.3,206.7
2003,65,Yates,0,Total,245,991.1,801.6
2003,65,Yates,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2003,65,Yates,2,Malignant Neoplasms,57,230.6,187.0
2003,65,Yates,3,Diabetes Mellitus,8,32.4,25.6
2003,65,Yates,4,Diseases of the Heart,54,218.4,176.1
2003,65,Yates,5,Cerebrovascular Disease,19,76.9,61.3
2003,65,Yates,6,Pneumonia,5,20.2,15.4
2003,65,Yates,7,Chronic Lower Respiratory Diseases (CLRD),23,93.0,73.2
2003,65,Yates,8,Accidents (Total),13,52.6,43.1
2003,65,Yates,9,All Other Causes,66,267.0,219.9
2003,7,Richmond,0,Total,3558,773.9,782.3
2003,7,Richmond,1,Acquired Immune Deficiency Syndrome (AIDS),41,8.9,8.4
2003,7,Richmond,2,Malignant Neoplasms,840,182.7,181.4
2003,7,Richmond,3,Diabetes Mellitus,99,21.5,21.5
2003,7,Richmond,4,Diseases of the Heart,1600,348.0,355.7
2003,7,Richmond,5,Cerebrovascular Disease,95,20.7,20.9
2003,7,Richmond,6,Pneumonia,232,50.5,51.7
2003,7,Richmond,7,Chronic Lower Respiratory Diseases (CLRD),155,33.7,34.5
2003,7,Richmond,8,Accidents (Total),63,13.7,13.8
2003,7,Richmond,9,All Other Causes,433,94.2,94.4
2003,8,Rest of State,0,Total,97098,874.4,763.0
2003,8,Rest of State,1,Acquired Immune Deficiency Syndrome (AIDS),291,2.6,2.5
2003,8,Rest of State,2,Malignant Neoplasms,23160,208.6,184.2
2003,8,Rest of State,3,Diabetes Mellitus,2364,21.3,18.6
2003,8,Rest of State,4,Diseases of the Heart,31515,283.8,242.8
2003,8,Rest of State,5,Cerebrovascular Disease,5350,48.2,41.2
2003,8,Rest of State,6,Pneumonia,2746,24.7,21.0
2003,8,Rest of State,7,Chronic Lower Respiratory Diseases (CLRD),4996,45.0,39.2
2003,8,Rest of State,8,Accidents (Total),3006,27.1,25.4
2003,8,Rest of State,9,All Other Causes,23670,213.2,188.1
2003,9,Albany,0,Total,2848,956.2,795.3
2003,9,Albany,1,Acquired Immune Deficiency Syndrome (AIDS),9,3.0,2.9
2003,9,Albany,2,Malignant Neoplasms,603,202.5,176.6
2003,9,Albany,3,Diabetes Mellitus,73,24.5,20.6
2003,9,Albany,4,Diseases of the Heart,1044,350.5,282.0
2003,9,Albany,5,Cerebrovascular Disease,156,52.4,41.7
2003,9,Albany,6,Pneumonia,63,21.2,16.9
2003,9,Albany,7,Chronic Lower Respiratory Diseases (CLRD),141,47.3,39.3
2003,9,Albany,8,Accidents (Total),57,19.1,17.0
2003,9,Albany,9,All Other Causes,702,235.7,198.3
2004,1,New York State,0,Total,151455,787.7,716.4
2004,1,New York State,1,Acquired Immune Deficiency Syndrome (AIDS),1722,9.0,8.7
2004,1,New York State,2,Malignant Neoplasms,35859,186.5,172.3
2004,1,New York State,3,Diabetes Mellitus,3916,20.4,18.7
2004,1,New York State,4,Diseases of the Heart,52131,271.1,241.6
2004,1,New York State,5,Cerebrovascular Disease,6855,35.7,31.9
2004,1,New York State,6,Pneumonia,5613,29.2,25.8
2004,1,New York State,7,Chronic Lower Respiratory Diseases (CLRD),6742,35.1,31.9
2004,1,New York State,8,Accidents (Total),3927,20.4,19.4
2004,1,New York State,9,All Other Causes,34690,180.4,166.0
2004,10,Allegany,0,Total,454,897.7,781.3
2004,10,Allegany,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2004,10,Allegany,2,Malignant Neoplasms,103,203.7,178.9
2004,10,Allegany,3,Diabetes Mellitus,10,19.8,18.7
2004,10,Allegany,4,Diseases of the Heart,133,263.0,220.9
2004,10,Allegany,5,Cerebrovascular Disease,26,51.4,44.6
2004,10,Allegany,6,Pneumonia,21,41.5,37.0
2004,10,Allegany,7,Chronic Lower Respiratory Diseases (CLRD),29,57.3,49.2
2004,10,Allegany,8,Accidents (Total),18,35.6,33.3
2004,10,Allegany,9,All Other Causes,114,225.4,198.5
2004,11,Broome,0,Total,2072,1048.0,760.6
2004,11,Broome,1,Acquired Immune Deficiency Syndrome (AIDS),6,3.0,3.1
2004,11,Broome,2,Malignant Neoplasms,457,231.2,175.8
2004,11,Broome,3,Diabetes Mellitus,83,42.0,32.7
2004,11,Broome,4,Diseases of the Heart,599,303.0,209.2
2004,11,Broome,5,Cerebrovascular Disease,123,62.2,41.8
2004,11,Broome,6,Pneumonia,68,34.4,23.0
2004,11,Broome,7,Chronic Lower Respiratory Diseases (CLRD),127,64.2,45.5
2004,11,Broome,8,Accidents (Total),64,32.4,26.9
2004,11,Broome,9,All Other Causes,545,275.7,202.4
2004,12,Cattaraugus,0,Total,906,1089.0,899.5
2004,12,Cattaraugus,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2004,12,Cattaraugus,2,Malignant Neoplasms,181,217.6,184.0
2004,12,Cattaraugus,3,Diabetes Mellitus,22,26.4,22.7
2004,12,Cattaraugus,4,Diseases of the Heart,344,413.6,332.3
2004,12,Cattaraugus,5,Cerebrovascular Disease,41,49.3,40.4
2004,12,Cattaraugus,6,Pneumonia,19,22.8,18.5
2004,12,Cattaraugus,7,Chronic Lower Respiratory Diseases (CLRD),63,75.7,61.6
2004,12,Cattaraugus,8,Accidents (Total),29,34.9,30.3
2004,12,Cattaraugus,9,All Other Causes,207,248.9,209.7
2004,13,Cayuga,0,Total,700,854.5,689.2
2004,13,Cayuga,1,Acquired Immune Deficiency Syndrome (AIDS),2,2.4,2.1
2004,13,Cayuga,2,Malignant Neoplasms,155,189.2,159.3
2004,13,Cayuga,3,Diabetes Mellitus,13,15.9,13.0
2004,13,Cayuga,4,Diseases of the Heart,228,278.3,212.1
2004,13,Cayuga,5,Cerebrovascular Disease,32,39.1,31.3
2004,13,Cayuga,6,Pneumonia,29,35.4,26.6
2004,13,Cayuga,7,Chronic Lower Respiratory Diseases (CLRD),56,68.4,56.2
2004,13,Cayuga,8,Accidents (Total),23,28.1,24.5
2004,13,Cayuga,9,All Other Causes,162,197.8,164.1
2004,14,Chautauqua,0,Total,1426,1039.0,784.4
2004,14,Chautauqua,1,Acquired Immune Deficiency Syndrome (AIDS),2,1.5,1.8
2004,14,Chautauqua,2,Malignant Neoplasms,315,229.5,180.5
2004,14,Chautauqua,3,Diabetes Mellitus,37,27.0,19.3
2004,14,Chautauqua,4,Diseases of the Heart,451,328.6,235.0
2004,14,Chautauqua,5,Cerebrovascular Disease,77,56.1,38.9
2004,14,Chautauqua,6,Pneumonia,39,28.4,20.3
2004,14,Chautauqua,7,Chronic Lower Respiratory Diseases (CLRD),93,67.8,50.2
2004,14,Chautauqua,8,Accidents (Total),42,30.6,28.3
2004,14,Chautauqua,9,All Other Causes,370,269.5,210.1
2004,15,Chemung,0,Total,901,1001.0,770.6
2004,15,Chemung,1,Acquired Immune Deficiency Syndrome (AIDS),2,2.2,2.0
2004,15,Chemung,2,Malignant Neoplasms,215,238.9,192.7
2004,15,Chemung,3,Diabetes Mellitus,22,24.4,19.4
2004,15,Chemung,4,Diseases of the Heart,266,295.6,219.5
2004,15,Chemung,5,Cerebrovascular Disease,42,46.7,33.4
2004,15,Chemung,6,Pneumonia,16,17.8,12.2
2004,15,Chemung,7,Chronic Lower Respiratory Diseases (CLRD),67,74.5,56.3
2004,15,Chemung,8,Accidents (Total),25,27.8,23.3
2004,15,Chemung,9,All Other Causes,246,273.4,211.8
2004,16,Chenango,0,Total,550,1061.0,845.8
2004,16,Chenango,1,Acquired Immune Deficiency Syndrome (AIDS),2,3.9,3.5
2004,16,Chenango,2,Malignant Neoplasms,116,223.7,180.6
2004,16,Chenango,3,Diabetes Mellitus,10,19.3,15.0
2004,16,Chenango,4,Diseases of the Heart,229,441.6,337.2
2004,16,Chenango,5,Cerebrovascular Disease,17,32.8,25.4
2004,16,Chenango,6,Pneumonia,22,42.4,33.3
2004,16,Chenango,7,Chronic Lower Respiratory Diseases (CLRD),35,67.5,53.8
2004,16,Chenango,8,Accidents (Total),17,32.8,30.6
2004,16,Chenango,9,All Other Causes,102,196.7,166.4
2004,17,Clinton,0,Total,625,763.4,773.2
2004,17,Clinton,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2004,17,Clinton,2,Malignant Neoplasms,146,178.3,175.2
2004,17,Clinton,3,Diabetes Mellitus,20,24.4,24.9
2004,17,Clinton,4,Diseases of the Heart,167,204.0,206.4
2004,17,Clinton,5,Cerebrovascular Disease,46,56.2,59.6
2004,17,Clinton,6,Pneumonia,11,13.4,14.0
2004,17,Clinton,7,Chronic Lower Respiratory Diseases (CLRD),36,44.0,44.3
2004,17,Clinton,8,Accidents (Total),15,18.3,18.0
2004,17,Clinton,9,All Other Causes,184,224.7,230.8
2004,18,Columbia,0,Total,707,1110.0,845.0
2004,18,Columbia,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.6,1.2
2004,18,Columbia,2,Malignant Neoplasms,170,267.0,204.7
2004,18,Columbia,3,Diabetes Mellitus,15,23.6,18.6
2004,18,Columbia,4,Diseases of the Heart,236,370.7,270.0
2004,18,Columbia,5,Cerebrovascular Disease,36,56.5,42.0
2004,18,Columbia,6,Pneumonia,17,26.7,18.9
2004,18,Columbia,7,Chronic Lower Respiratory Diseases (CLRD),33,51.8,39.1
2004,18,Columbia,8,Accidents (Total),30,47.1,44.2
2004,18,Columbia,9,All Other Causes,169,265.4,206.2
2004,19,Cortland,0,Total,424,865.2,811.6
2004,19,Cortland,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2004,19,Cortland,2,Malignant Neoplasms,100,204.1,197.8
2004,19,Cortland,3,Diabetes Mellitus,7,14.3,12.9
2004,19,Cortland,4,Diseases of the Heart,121,246.9,226.9
2004,19,Cortland,5,Cerebrovascular Disease,35,71.4,64.3
2004,19,Cortland,6,Pneumonia,17,34.7,29.7
2004,19,Cortland,7,Chronic Lower Respiratory Diseases (CLRD),26,53.1,52.3
2004,19,Cortland,8,Accidents (Total),10,20.4,21.1
2004,19,Cortland,9,All Other Causes,108,220.4,206.5
2004,2,New York City,0,Total,56065,691.8,677.9
2004,2,New York City,1,Acquired Immune Deficiency Syndrome (AIDS),1414,17.4,17.4
2004,2,New York City,2,Malignant Neoplasms,12651,156.1,155.8
2004,2,New York City,3,Diabetes Mellitus,1715,21.2,21.0
2004,2,New York City,4,Diseases of the Heart,22430,276.8,267.5
2004,2,New York City,5,Cerebrovascular Disease,1822,22.5,22.1
2004,2,New York City,6,Pneumonia,2944,36.3,35.0
2004,2,New York City,7,Chronic Lower Respiratory Diseases (CLRD),1699,21.0,20.6
2004,2,New York City,8,Accidents (Total),1078,13.3,13.2
2004,2,New York City,9,All Other Causes,10312,127.2,125.5
2004,20,Delaware,0,Total,526,1111.0,761.7
2004,20,Delaware,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2004,20,Delaware,2,Malignant Neoplasms,115,243.0,164.9
2004,20,Delaware,3,Diabetes Mellitus,18,38.0,25.4
2004,20,Delaware,4,Diseases of the Heart,185,390.9,254.2
2004,20,Delaware,5,Cerebrovascular Disease,26,54.9,35.1
2004,20,Delaware,6,Pneumonia,12,25.4,17.8
2004,20,Delaware,7,Chronic Lower Respiratory Diseases (CLRD),21,44.4,28.0
2004,20,Delaware,8,Accidents (Total),22,46.5,44.0
2004,20,Delaware,9,All Other Causes,127,268.3,192.3
2004,21,Dutchess,0,Total,2243,764.5,750.3
2004,21,Dutchess,1,Acquired Immune Deficiency Syndrome (AIDS),12,4.1,3.8
2004,21,Dutchess,2,Malignant Neoplasms,569,193.9,189.4
2004,21,Dutchess,3,Diabetes Mellitus,56,19.1,18.9
2004,21,Dutchess,4,Diseases of the Heart,619,211.0,207.2
2004,21,Dutchess,5,Cerebrovascular Disease,120,40.9,40.3
2004,21,Dutchess,6,Pneumonia,58,19.8,19.8
2004,21,Dutchess,7,Chronic Lower Respiratory Diseases (CLRD),127,43.3,43.1
2004,21,Dutchess,8,Accidents (Total),79,26.9,26.5
2004,21,Dutchess,9,All Other Causes,603,205.5,201.4
2004,22,Erie,0,Total,9661,1032.0,799.0
2004,22,Erie,1,Acquired Immune Deficiency Syndrome (AIDS),38,4.1,3.9
2004,22,Erie,2,Malignant Neoplasms,2260,241.4,192.0
2004,22,Erie,3,Diabetes Mellitus,275,29.4,23.1
2004,22,Erie,4,Diseases of the Heart,2679,286.1,213.7
2004,22,Erie,5,Cerebrovascular Disease,593,63.3,46.5
2004,22,Erie,6,Pneumonia,281,30.0,21.6
2004,22,Erie,7,Chronic Lower Respiratory Diseases (CLRD),445,47.5,35.9
2004,22,Erie,8,Accidents (Total),202,21.6,18.9
2004,22,Erie,9,All Other Causes,2888,308.4,243.4
2004,23,Essex,0,Total,431,1108.0,835.3
2004,23,Essex,1,Acquired Immune Deficiency Syndrome (AIDS),1,2.6,1.9
2004,23,Essex,2,Malignant Neoplasms,105,269.9,204.5
2004,23,Essex,3,Diabetes Mellitus,13,33.4,28.4
2004,23,Essex,4,Diseases of the Heart,110,282.8,209.2
2004,23,Essex,5,Cerebrovascular Disease,37,95.1,66.9
2004,23,Essex,6,Pneumonia,10,25.7,18.1
2004,23,Essex,7,Chronic Lower Respiratory Diseases (CLRD),30,77.1,56.3
2004,23,Essex,8,Accidents (Total),15,38.6,32.1
2004,23,Essex,9,All Other Causes,110,282.8,217.8
2004,24,Franklin,0,Total,438,858.7,789.8
2004,24,Franklin,1,Acquired Immune Deficiency Syndrome (AIDS),2,3.9,3.6
2004,24,Franklin,2,Malignant Neoplasms,94,184.3,175.2
2004,24,Franklin,3,Diabetes Mellitus,16,31.4,28.5
2004,24,Franklin,4,Diseases of the Heart,117,229.4,207.0
2004,24,Franklin,5,Cerebrovascular Disease,22,43.1,39.0
2004,24,Franklin,6,Pneumonia,14,27.4,25.7
2004,24,Franklin,7,Chronic Lower Respiratory Diseases (CLRD),27,52.9,49.6
2004,24,Franklin,8,Accidents (Total),26,51.0,44.3
